AcresBurned,Counties,Latitude,Longitude,Date
225.0,Mendocino,39.005262,-123.195306,2019-08-12
220.0,San Luis Obispo,35.214364,-120.45588300000001,2019-09-21
214.0,Riverside,33.911,-116.980528,2019-06-29
213.0,Madera,37.016944,-119.93416699999999,2019-07-15
210.0,Merced,37.312877,-120.242411,2019-06-29
210.0,Santa Clara,37.21638,-121.70768000000001,2019-06-09
208.0,Kern,34.900833299999995,-118.91833329999999,2019-07-21
207.0,Siskiyou,39.28926,-121.85906000000001,2019-06-17
202.0,Stanislaus,37.944751000000004,-120.84371999999999,2019-07-15
200.0,San Bernardino,34.183,-117.285,2019-10-31
200.0,Contra Costa,37.99136,-121.64118,2019-10-27
200.0,Ventura,34.23955,-119.20187,2019-10-11
200.0,San Diego,32.787656,-116.806941,2019-09-24
200.0,Santa Barbara,34.630919,-120.18736799999999,2019-09-09
193.0,Lassen,40.072739,-120.158273,2019-07-14
190.0,Stanislaus,37.32585,-121.110146,2019-09-11
190.0,Monterey,35.95191,-120.8092,2019-07-09
183.0,Solano,38.158333,-122.118889,2019-07-24
172.0,Kern,35.03855,-119.19453999999999,2019-05-03
167.0,Riverside,33.635,-116.801111,2019-09-15
167.0,San Benito,36.600167,-120.8405,2019-09-02
161.0,Kings,35.81778,-120.09715,2019-04-28
156.0,Shasta,40.484328999999995,-122.159393,2019-08-15
156.0,Los Angeles,34.677864,-118.75239499999999,2019-08-03
156.0,San Bernardino,33.997528,-117.76976599999999,2019-07-28
155.0,Tulare,36.28001,-119.10973999999999,2019-06-01
150.0,Contra Costa,38.03545,-122.2241,2019-10-27
150.0,San Diego,32.767649,-116.79603200000001,2019-07-28
148.0,Placer,38.738170000000004,-121.39419,2019-06-26
145.0,San Bernardino,34.183624,-117.274276,2019-10-24
144.0,Santa Clara,37.45899,-121.22093000000001,2019-05-30
140.0,Solano,38.07205,-122.22463,2019-10-27
139.0,Alameda,37.71734,-121.55866999999999,2019-08-21
131.0,Lassen,40.562,-120.544,2019-08-24
131.0,Ventura,34.366111,-118.96,2019-07-14
130.0,Lassen,40.886677,-120.336977,2019-08-07
130.0,Mendocino,39.831762,-123.84601299999999,2019-07-27
130.0,Riverside,33.650237,-116.17253400000001,2019-05-18
128.0,Santa Clara,37.467744,-121.842751,2019-09-21
128.0,Modoc,41.909,-120.306,2019-07-17
121.0,Fresno,36.669090000000004,-119.3046,2019-05-29
120.0,San Diego,33.396840000000005,-117.29665,2019-06-20
120.0,San Luis Obispo,35.57376,-120.11738000000001,2019-06-10
115.0,Kern,35.65189,-118.92545,2019-04-30
105.0,Los Angeles,34.675542,-118.34223899999999,2019-08-13
103.0,Modoc,41.43783,-120.23976,2019-08-02
100.0,Santa Barbara,34.665699,-119.94973999999999,2019-07-28
100.0,San Diego,32.566389,-116.7525,2019-07-12
98.0,Riverside,33.900994,-117.170588,2019-09-21
97.0,San Diego,33.055124,-116.742508,2019-10-25
96.0,Riverside,33.812837200000004,-117.1228851,2019-07-13
95.0,San Luis Obispo,35.004721999999994,-120.435278,2019-07-24
94.0,Riverside,33.740219,-117.33372800000001,2019-08-05
91.0,Ventura,34.156389000000004,-118.950833,2019-10-10
91.0,Siskiyou,41.749666999999995,-123.00083300000001,2019-09-15
90.0,San Joaquin,37.962557000000004,-121.468074,2019-07-16
90.0,Shasta,40.41404,-122.66779,2019-06-26
85.0,El Dorado,38.898915,-120.946657,2019-09-03
84.0,Sacramento,38.3525,-121.12361100000001,2019-08-02
83.0,Tuolumne,37.838333,-120.625556,2019-09-23
83.0,Siskiyou,41.834365999999996,-122.65656899999999,2019-07-27
81.0,Solano,38.455,-121.969167,2019-08-13
81.0,San Bernardino,34.42386,-117.10318000000001,2019-07-22
81.0,Riverside,33.514658000000004,-116.7884,2019-07-16
80.0,Butte,39.551423,-121.80053799999999,2019-10-24
80.0,Riverside,33.77777348,-117.487578,2019-08-25
80.0,San Diego,32.57394,-116.760465,2019-08-15
80.0,Santa Clara,37.433192,-121.807258,2019-07-24
80.0,Riverside,33.569379999999995,-116.07896000000001,2019-07-12
80.0,Yuba,39.24678,-121.32399,2019-06-25
80.0,Yuba,39.24678,-121.32399,2019-06-24
75.0,Lake,39.100408,-122.496548,2019-11-05
74.0,Santa Clara,37.189040000000006,-121.69496799999999,2019-07-02
70.0,Yuba,39.15641,-121.56363,2019-06-08
68.0,Tehama,39.847708000000004,-122.1604,2019-10-09
67.0,Marin,37.896231,-122.636471,2019-10-24
67.0,Calaveras,38.20177,-120.827386,2019-09-22
66.0,Monterey,35.906482000000004,-120.99291399999998,2019-09-01
65.0,Placer,39.115359999999995,-120.76088,2019-05-10
64.0,Napa,38.481258000000004,-122.143942,2019-07-22
63.0,Glenn,41.70611111,-123.4375,2019-10-04
63.0,Tehama,39.98097,-122.30736999999999,2019-05-20
62.0,San Mateo,37.166674,-122.361112,2019-10-24
60.0,Santa Clara,37.219716999999996,-121.761974,2019-08-15
58.0,Butte,39.470333000000004,-121.412333,2019-09-06
58.0,Contra Costa,37.968494,-121.678172,2019-08-07
55.0,Lassen,40.387772,-120.304341,2019-10-13
55.0,Riverside,33.57039,-116.1466,2019-05-29
53.0,Lake,38.955024,-122.833831,2019-09-07
52.0,San Luis Obispo,35.189783,-120.1755,2019-10-01
52.0,San Diego,32.87833333,-116.88,2019-09-25
50.0,San Diego,32.564583,-116.83458300000001,2019-10-31
50.0,Contra Costa,37.97911,-122.11092,2019-10-27
50.0,Sacramento,38.622058,-121.11409499999999,2019-08-02
50.0,Napa,38.63047,-122.47282,2019-06-08
50.0,Butte,39.85484,-121.905,2019-05-01
47.0,Santa Clara,37.32555556,-121.76444444,2019-07-15
47.0,Tulare,35.89593,-118.94106000000001,2019-06-10
46.0,Shasta,40.46968,-122.54364,2019-08-12
46.0,Tehama,39.97083,-122.48277,2019-06-22
45.0,Riverside,33.69078,-114.57265,2019-05-30
44.0,San Joaquin,38.017138,-120.945044,2019-09-05
43.0,Monterey,35.97059,-120.88241000000001,2019-06-12
42.0,Los Angeles,34.055768,-118.55409099999999,2019-10-21
42.0,Shasta,40.4988,-122.19911,2019-10-10
38.0,Yuba,39.06066,-121.35014,2019-07-06
35.0,Santa Clara,37.034183,-121.45597,2019-08-25
35.0,El Dorado,38.652475,-120.82616499999999,2019-08-15
35.0,Siskiyou,41.838,-122.845,2019-07-27
35.0,Santa Clara,37.44422,-121.84082,2019-06-10
34.0,Riverside,33.854597,-117.27014399999999,2019-09-12
34.0,Riverside,33.4506,-116.857817,2019-08-22
33.0,Yolo,39.171091,-121.423281,2019-08-10
33.0,Tulare,36.23012,-118.85712,2019-06-03
30.0,San Luis Obispo,35.709176,-120.31285600000001,2019-10-11
30.0,Solano,38.07944444,-122.25611111,2019-09-26
30.0,Shasta,40.55924,-122.25408999999999,2019-08-04
30.0,Shasta,40.41741,-122.767256,2019-07-05
30.0,Alameda,37.75427,-121.57382,2019-06-21
30.0,Riverside,0.0,0.0,2019-04-09
30.0,Humboldt,40.61805556,-123.67555556,2019-01-01
29.0,Santa Clara,37.066483000000005,-121.219163,2013-07-10
29.0,Kern,35.287372999999995,-118.623651,2019-08-05
28.0,Lake,38.910498,-122.642572,2019-09-04
28.0,San Diego,32.62305556,-116.91416667,2019-06-29
27.0,Placer,38.752629999999996,-121.39258999999998,2019-06-07
26.0,Riverside,33.81678,-117.18194,2019-05-20
25.0,Lake,38.88913,-122.604425,2019-10-17
25.0,Fresno,36.154184,-120.634179,2019-09-30
25.0,Mexico,32.557546,-116.87395500000001,2019-08-25
25.0,San Diego,32.557546,-116.87395500000001,2019-08-25
25.0,Alameda,37.469,-121.3697,2013-07-10
25.0,Tulare,36.14246,-118.80582,2019-06-03
24.0,Contra Costa,37.99837,-122.16201000000001,2019-07-05
24.0,Solano,38.21416,-122.12213999999999,2019-06-07
23.0,Contra Costa,38.02503,-121.9763,2019-06-06
22.0,San Diego,32.557565999999994,-116.8663,2019-05-13
21.0,Tuolumne,37.949746999999995,-120.42005800000001,2019-08-08
20.0,Colusa,39.088333,-122.30916699999999,2019-08-14
20.0,Riverside,33.909791999999996,-117.004667,2019-08-12
20.0,Lake,38.99174,-122.7751,2019-08-08
20.0,Riverside,33.69055556,-116.95388899999999,2019-07-11
20.0,Riverside,33.80493,-117.15738,2019-06-27
19.0,Riverside,33.849906,-117.46136299999999,2019-11-01
19.0,Riverside,33.703546,-117.033598,2019-09-30
19.0,Alameda,37.718636,-121.65701100000001,2019-08-31
18.0,Stanislaus,37.429505999999996,-121.33646499999999,2019-10-03
17.0,San Benito,36.732865999999994,-121.39478000000001,2019-09-04
17.0,Santa Clara,37.494136,-121.534827,2019-06-26
17.0,Butte,39.76242,-121.73658999999999,2019-06-15
17.0,Siskiyou,41.64895,-122.35961999999999,2019-06-14
16.0,Shasta,40.612556,-122.03916699999999,2019-09-24
16.0,El Dorado,38.703889000000004,-120.890556,2019-08-14
15.0,Siskiyou,41.512917,-122.740333,2019-09-07
15.0,San Bernardino,34.353667,-117.343833,2019-09-02
15.0,San Diego,33.30267,-116.97771999999999,2019-06-10
13.0,El Dorado,38.757636,-120.75663999999999,2019-07-30
12.0,Alameda,37.606,-121.853,2019-10-08
12.0,Butte,39.32889,-121.23431000000001,2019-06-29
11.0,San Bernardino,34.033117,-117.21545,2019-10-21
11.0,Tehama,40.314187,-122.07005500000001,2013-07-10
11.0,Stanislaus,37.492002,-120.401028,2019-09-13
11.0,Alameda,37.545167,-121.596667,2019-09-02
10.0,San Diego,32.762706,-117.09744099999999,2019-10-15
10.0,Tehama,39.847708000000004,-122.160416,2013-07-10
10.0,Amador,38.332083000000004,-120.67131,2019-09-25
10.0,Riverside,33.496633,-116.631106,2019-09-10
10.0,Butte,39.423833,-121.57973799999999,2019-07-23
10.0,Siskiyou,41.946220000000004,-122.40156999999999,2019-06-16
10.0,Butte,39.83958,-121.95700000000001,2019-04-30
9.0,Riverside,33.827979,-117.499619,2019-10-10
2.0,Nevada,39.40972222,-121.00055556,2019-06-28
,Yolo,38.734634,-121.72969099999999,2019-11-25
,San Diego,33.351145,-117.403719,2019-10-22
,Riverside,33.45148,-116.05898,2019-10-14
